wave,yval,yerrLow,yerrUpp
0.5045753121376038,nan,nan,nan
0.5071677565574646,nan,nan,nan
0.5097814202308655,nan,nan,nan
0.5124592781066895,nan,nan,nan
0.5151512026786804,nan,nan,nan
0.5179194211959839,nan,nan,nan
0.5207031965255737,nan,nan,nan
0.5235554575920105,nan,nan,nan
0.5264405608177185,nan,nan,nan
0.5293748378753662,nan,nan,nan
0.5323672294616699,nan,nan,nan
0.5353875756263733,nan,nan,nan
0.5384904146194458,nan,nan,nan
0.5416291952133179,nan,nan,nan
0.5448179841041565,nan,nan,nan
0.5480808615684509,nan,nan,nan
0.5513853430747986,nan,nan,nan
0.5547502636909485,nan,nan,nan
0.558189868927002,nan,nan,nan
0.561679482460022,nan,nan,nan
0.5652258396148682,nan,nan,nan
0.5688615441322327,nan,nan,nan
0.5725557208061218,nan,nan,nan
0.5763119459152222,nan,nan,nan
0.5801398754119873,nan,nan,nan
0.5840581059455872,nan,nan,nan
0.5880468487739563,nan,nan,nan
0.592109739780426,nan,nan,nan
0.5962505340576172,nan,nan,nan
0.5999084711074829,nan,nan,nan
0.6042184233665466,0.016552625818802274,0.04444502310783469,0.04444502310783469
0.6086143255233765,0.013869802834558827,0.001049965870450242,0.001049965870450242
0.6130998730659485,0.01183396964107021,0.000959561745043279,0.000959561745043279
0.6176785826683044,0.010387951191172654,0.0009613975653683204,0.0009613975653683204
0.6223540902137756,0.008899866134184949,0.0008584676338453455,0.0008584676338453455
0.6271299719810486,0.010882655438730526,0.0009739649024997764,0.0009739649024997764
0.6320096850395203,0.016614877094856494,0.0011176279136640313,0.0011176279136640313
0.6369968056678772,0.018939656889943035,0.0010971977799888676,0.0010971977799888676
0.6420947909355164,0.023562497458232887,0.0013039916079506477,0.0013039916079506477
0.6473071575164795,0.02678776210816806,0.0012201081457919821,0.0012201081457919821
0.6526373028755188,0.04001285207265098,0.0013157567151497178,0.0013157567151497178
0.6580886244773865,0.037948607235258676,0.0012482223579849514,0.0012482223579849514
0.6636645197868347,0.03253029300240255,0.0011951369806674262,0.0011951369806674262
0.669368326663971,0.02881357896306269,0.0011139852578501894,0.0011139852578501894
0.675203263759613,0.028746530768870245,0.0010221988970859027,0.0010221988970859027
0.6811845898628235,0.03311484323710107,0.0010327926882367404,0.0010327926882367404
0.6873130202293396,0.04254567918871735,0.0012026982574346533,0.0012026982574346533
0.6935845613479614,0.05604152732314687,0.0012448081638529683,0.0012448081638529683
0.7000020742416382,0.07379350348386786,0.0012738633296724671,0.0012738633296724671
0.706586480140686,0.0665035923434632,0.001198867960853141,0.001198867960853141
0.7133364677429199,0.05068261658722008,0.0011076129341796494,0.0011076129341796494
0.7202436327934265,0.06297547822580428,0.0011494123561941294,0.0011494123561941294
0.7273397445678711,0.09561345718154016,0.001227756496490134,0.001227756496490134
0.7346079349517822,0.15154141157354342,0.001403181179635219,0.001403181179635219
0.7420661449432373,0.18827945933653062,0.0014780272527051368,0.0014780272527051368
0.749714732170105,0.20628566928080586,0.0015189506530806681,0.0015189506530806681
0.7575668692588806,0.20385695091281403,0.0014719545256134951,0.0014719545256134951
0.7656139135360718,0.13226707850460537,0.0012575804022697133,0.0012575804022697133
0.7738898992538452,0.11613866158294316,0.0011473780793748154,0.0011473780793748154
0.7823761105537415,0.14873495813324883,0.0012224384843425296,0.0012224384843425296
0.7910832166671753,0.17045843985697143,0.0012621257925154367,0.0012621257925154367
0.8000330328941345,0.22467910883489725,0.0013786093559326861,0.0013786093559326861
0.8092232346534729,0.33303403553918826,0.0015726175137978462,0.0015726175137978462
0.8186588287353516,0.44173966426713057,0.0018289450406469567,0.0018289450406469567
0.8283484578132629,0.4143540771733455,0.0016779168163716177,0.0016779168163716177
0.8383007645606995,0.3926997097993255,0.0015952627118270828,0.0015952627118270828
0.8485249280929565,0.32315226919205237,0.001497490349687437,0.001497490349687437
0.8590253591537476,0.32989613692871234,0.001470336069276555,0.001470336069276555
0.86980801820755,0.3908656824678747,0.001553951205447163,0.001553951205447163
0.8808780908584595,0.48979840426906984,0.001689324071421757,0.001689324071421757
0.8922543525695801,0.48903417754449874,0.001635017566795836,0.001635017566795836
0.9039306044578552,0.5851707253493917,0.0017933447269339545,0.0017933447269339545
0.9159084558486938,0.6318158250749403,0.0016938549987363688,0.0016938549987363688
0.9282116889953613,0.6821562787844567,0.0017166232988053787,0.0017166232988053787
0.940824031829834,0.6893070341963802,0.0017258963127316591,0.0017258963127316591
0.9537689089775085,0.7413032398806018,0.001683340547319265,0.001683340547319265
0.9670335650444031,0.7815475903721538,0.0016607022782126547,0.0016607022782126547
0.9806298613548279,0.7967429479763816,0.0016155470063466757,0.0016155470063466757
0.9945611357688904,0.7714016388909176,0.0015155714568371621,0.0015155714568371621
1.008823037147522,0.8125167126694971,0.001556319415422286,0.001556319415422286
1.0234169960021973,0.7901910108078483,0.0014410765011242976,0.0014410765011242976
1.0383427143096924,0.8313345429863371,0.002105741719098377,0.002105741719098377
1.0535982847213745,0.8298234655227842,0.0016231669507473603,0.0016231669507473603
1.069179892539978,0.8704577361154661,0.0015569157052813542,0.0015569157052813542
